Sample1,Sample2,Distance
4437,6605,0.44237695
4448,6426,0.951431254
4456,4477,0.384312536
4456,4488,0.648656268
4456,4529,0.384312536
4456,5016,0.802381282
4456,5109,0.879243789
4456,5158,0.610225014
4456,5565,0.913
4456,5654,0.763950028
4456,6229,0.533362507
4456,6259,0.648656268
4456,6480,0.725518775
4456,6483,0.956106296
4456,6487,0.153725014
4456,6652,0.99453755
4456,6754,0.956106296
4456,6806,0.345881282
4456,6914,0.384312536
4456,6923,0.192156268
4469,4533,0.951431254
4469,4714,0.956106296
4469,4810,0.768625071
4469,5163,0.960781339
4469,5211,0.687087521
4469,5498,0.99453755
4469,5730,0.687087521
4469,5770,0.917675043
4469,5900,0.99453755
4469,6352,0.917675043
4469,6380,0.384312536
4469,6491,0.917675043
4469,6697,0.768625071
4469,6729,0.879243789
4469,6764,0.960781339
4469,6779,0.99453755
4469,6959,0.763950028
4473,6480,0.989862507
4477,4488,0.648656268
4477,4529,0.768625071
4477,5016,0.494931254
4477,5109,0.494931254
4477,5158,0.99453755
4477,5385,0.648656268
4477,5654,0.533362507
4477,5817,0.951431254
4477,6229,0.763950028
4477,6259,0.648656268
4477,6487,0.53803755
4477,6582,0.840812536
4477,6806,0.038431254
4477,6914,0.768625071
4477,6923,0.576468803
4484,5438,0.989862507
4484,5577,0.802381282
4484,5607,0.802381282
4484,5697,0.989862507
4484,6286,0.951431254
4484,6330,0.840812536
4484,6601,0.725518775
4484,6751,0.571793761
4488,4639,0.917675043
4488,5016,0.153725014
4488,5385,0.384312536
4488,5514,0.494931254
4488,5565,0.648656268
4488,5654,0.115293761
4488,5751,0.494931254
4488,5774,0.802381282
4488,5864,0.802381282
4488,6088,0.533362507
4488,6259,0
4488,6480,0.461175043
4488,6483,0.691762564
4488,6487,0.802381282
4488,6582,0.576468803
4488,6754,0.691762564
4488,6806,0.610225014
4488,6923,0.840812536
4513,4760,0.989862507
4513,5380,0.494931254
4513,5668,0.610225014
4513,6222,0.989862507
4529,4948,0.951431254
4529,5158,0.687087521
4529,6229,0.917675043
4529,6480,0.571793761
4529,6483,0.571793761
4529,6487,0.230587521
4529,6652,0.610225014
4529,6754,0.571793761
4529,6806,0.730193818
4529,6914,0
4529,6923,0.192156268
4533,4714,0.99453755
4533,5211,0.725518775
4533,5279,0.763950028
4533,5553,0.687087521
4533,5730,0.725518775
4533,6491,0.956106296
4533,6729,0.917675043
4533,6959,0.802381282
4538,4971,0.951431254
4538,6886,0.610225014
4548,6205,0.621799072
4557,4714,0.192156268
4557,4810,0.533362507
4557,4932,0.845487578
4557,5163,0.725518775
4557,5211,0.461175043
4557,5279,0.879243789
4557,5328,0.691762564
4557,5380,0.989862507
4557,5438,0.269018775
4557,5498,0.153725014
4557,5553,0.956106296
4557,5577,0.99453755
4557,5621,0.494931254
4557,5630,0.494931254
4557,5697,0.269018775
4557,5728,0.038431254
4557,5730,0.461175043
4557,5900,0.153725014
4557,6099,0.038431254
4557,6286,0.230587521
4557,6330,0.648656268
4557,6373,0.802381282
4557,6380,0.763950028
4557,6441,0.345881282
4557,6491,0.230587521
4557,6601,0.533362507
4557,6697,0.533362507
4557,6729,0.269018775
4557,6751,0.533362507
4557,6764,0.725518775
4557,6959,0.384312536
4578,6739,0.951431254
4610,7020,0.937274828
4625,5380,0.802381282
4625,5532,0.845487578
4625,6222,0.461175043
4625,6243,0.610225014
4625,6373,0.989862507
4626,5820,0.675591854
4633,4830,0.610225014
4633,5804,0.768625071
4633,6604,0.533362507
4633,7008,0.956106296
4634,5993,0.840812536
4634,6528,0.4565
4639,4782,0.763950028
4639,5016,0.763950028
4639,5385,0.533362507
4639,5514,0.422743789
4639,5654,0.802381282
4639,5716,0.956106296
4639,5751,0.422743789
4639,6032,0.494931254
4639,6259,0.917675043
4639,6582,0.571793761
4699,4923,0.533362507
4699,4971,0.725518775
4699,5039,0.99453755
4699,5472,0.730193818
4699,5860,0.345881282
4699,5899,0.571793761
4699,6161,0.802381282
4699,6886,0.840812536
4714,4810,0.725518775
4714,5163,0.917675043
4714,5211,0.269018775
4714,5279,0.687087521
4714,5328,0.883918832
4714,5438,0.461175043
4714,5498,0.038431254
4714,5553,0.763950028
4714,5607,0.951431254
4714,5621,0.610225014
4714,5630,0.687087521
4714,5697,0.461175043
4714,5728,0.153725014
4714,5730,0.269018775
4714,5770,0.951431254
4714,5900,0.038431254
4714,6099,0.230587521
4714,6286,0.422743789
4714,6330,0.4565
4714,6352,0.951431254
4714,6373,0.99453755
4714,6380,0.571793761
4714,6441,0.53803755
4714,6491,0.038431254
4714,6601,0.571793761
4714,6697,0.725518775
4714,6729,0.076862507
4714,6751,0.725518775
4714,6764,0.917675043
4714,6779,0.951431254
4714,6959,0.192156268
4716,4894,0.725518775
4716,5153,0.913
4716,6367,0.951431254
4752,5280,0.99453755
4760,5380,0.951431254
4760,5668,0.989862507
4774,5748,0.981336425
4777,4810,0.725518775
4777,5026,0.115293761
4777,5042,0.956106296
4777,5163,0.533362507
4777,5438,0.989862507
4777,5577,0.648656268
4777,5697,0.989862507
4777,6330,0.99453755
4777,6352,0.576468803
4777,6441,0.913
4777,6481,0.99453755
4777,6601,0.879243789
4777,6697,0.725518775
4777,6751,0.725518775
4777,6764,0.533362507
4777,6779,0.499606296
4782,6032,0.269018775
4802,5042,0.533362507
4802,5607,0.989862507
4802,6352,0.913
4802,6779,0.989862507
4810,5026,0.840812536
4810,5128,0.571793761
4810,5163,0.192156268
4810,5211,0.99453755
4810,5438,0.648656268
4810,5498,0.687087521
4810,5630,0.951431254
4810,5697,0.648656268
4810,5728,0.571793761
4810,5730,0.99453755
4810,5770,0.763950028
4810,5900,0.687087521
4810,6099,0.494931254
4810,6162,0.840812536
4810,6286,0.610225014
4810,6352,0.763950028
4810,6380,0.384312536
4810,6441,0.725518775
4810,6491,0.763950028
4810,6697,0
4810,6729,0.802381282
4810,6751,0.913
4810,6764,0.192156268
4810,6779,0.687087521
4810,6959,0.917675043
4830,5864,0.571793761
4830,6604,0.989862507
4894,5153,0.725518775
4894,5698,0.768625071
4894,6367,0.763950028
4917,5179,0.99453755
4923,4971,0.802381282
4923,5860,0.879243789
4923,6161,0.725518775
4932,5328,0.153725014
4932,5438,0.576468803
4932,5498,0.999212592
4932,5577,0.763950028
4932,5638,0.725518775
4932,5697,0.576468803
4932,5728,0.883918832
4932,5900,0.999212592
4932,6099,0.807056325
4932,6286,0.614900057
4932,6373,0.956106296
4932,6441,0.499606296
4932,6481,0.494931254
4934,5909,0.812073395
4948,6229,0.879243789
4948,6914,0.951431254
4952,5626,0.648656268
4952,6222,0.989862507
4971,5860,0.533362507
5016,5109,0.989862507
5016,5385,0.230587521
5016,5514,0.571793761
5016,5565,0.802381282
5016,5654,0.038431254
5016,5751,0.571793761
5016,5774,0.956106296
5016,5864,0.956106296
5016,6088,0.533362507
5016,6259,0.153725014
5016,6480,0.614900057
5016,6483,0.845487578
5016,6487,0.956106296
5016,6582,0.422743789
5016,6754,0.845487578
5016,6806,0.4565
5016,6923,0.99453755
5026,5163,0.648656268
5026,5577,0.533362507
5026,6162,0.913
5026,6352,0.691762564
5026,6481,0.879243789
5026,6601,0.99453755
5026,6697,0.840812536
5026,6751,0.840812536
5026,6764,0.648656268
5026,6779,0.614900057
5026,6830,0.989862507
5039,5472,0.648656268
5039,6886,0.922350085
5042,5607,0.4565
5042,5770,0.989862507
5042,6330,0.951431254
5042,6352,0.533362507
5042,6601,0.989862507
5042,6779,0.4565
5080,6568,0.810818651
5109,6229,0.345881282
5109,6806,0.533362507
5128,5163,0.533362507
5128,5438,0.989862507
5128,5630,0.610225014
5128,5697,0.989862507
5128,5770,0.879243789
5128,6162,0.725518775
5128,6286,0.951431254
5128,6380,0.956106296
5128,6697,0.571793761
5128,6764,0.533362507
5133,5346,0.989862507
5133,5775,0.951431254
5153,6367,0.951431254
5158,5446,0.989862507
5158,5565,0.610225014
5158,5774,0.4565
5158,5817,0.956106296
5158,6088,0.879243789
5158,6487,0.4565
5158,6806,0.956106296
5158,6914,0.687087521
5158,6923,0.494931254
5163,5328,0.879243789
5163,5438,0.4565
5163,5498,0.879243789
5163,5697,0.4565
5163,5728,0.763950028
5163,5770,0.956106296
5163,5900,0.879243789
5163,6099,0.687087521
5163,6162,0.648656268
5163,6286,0.494931254
5163,6352,0.956106296
5163,6373,0.989862507
5163,6380,0.576468803
5163,6441,0.533362507
5163,6491,0.956106296
5163,6697,0.192156268
5163,6729,0.99453755
5163,6764,0
5163,6779,0.879243789
5211,5279,0.494931254
5211,5438,0.730193818
5211,5498,0.307450028
5211,5553,0.494931254
5211,5621,0.879243789
5211,5630,0.956106296
5211,5697,0.730193818
5211,5728,0.422743789
5211,5730,0
5211,5900,0.307450028
5211,6099,0.499606296
5211,6286,0.691762564
5211,6330,0.725518775
5211,6380,0.610225014
5211,6441,0.807056325
5211,6491,0.230587521
5211,6601,0.840812536
5211,6697,0.99453755
5211,6729,0.192156268
5211,6751,0.99453755
5211,6959,0.076862507
5279,5498,0.725518775
5279,5553,0.533362507
5279,5630,0.917675043
5279,5728,0.840812536
5279,5730,0.494931254
5279,5770,0.648656268
5279,5900,0.725518775
5279,6099,0.917675043
5279,6491,0.648656268
5279,6729,0.610225014
5279,6959,0.494931254
5307,6510,0.687087521
5307,6889,0.840812536
5328,5438,0.422743789
5328,5498,0.845487578
5328,5577,0.610225014
5328,5638,0.571793761
5328,5697,0.422743789
5328,5728,0.730193818
5328,5900,0.845487578
5328,6099,0.65333131
5328,6286,0.461175043
5328,6373,0.802381282
5328,6441,0.345881282
5328,6481,0.648656268
5328,6491,0.922350085
5328,6729,0.960781339
5328,6764,0.879243789
5333,6430,0.951431254
5333,6625,0.951431254
5333,7000,0.913
5346,5775,0.951431254
5380,5532,0.956106296
5380,5638,0.956106296
5380,5668,0.571793761
5380,6099,0.951431254
5380,6222,0.571793761
5380,6373,0.725518775
5385,5514,0.802381282
5385,5654,0.269018775
5385,5751,0.802381282
5385,6088,0.763950028
5385,6259,0.384312536
5385,6480,0.845487578
5385,6582,0.192156268
5385,6806,0.687087521
5390,6637,0.788213149
5438,5498,0.422743789
5438,5577,0.725518775
5438,5621,0.763950028
5438,5630,0.687087521
5438,5638,0.763950028
5438,5697,0
5438,5728,0.307450028
5438,5730,0.730193818
5438,5900,0.422743789
5438,6099,0.230587521
5438,6286,0.038431254
5438,6330,0.917675043
5438,6373,0.533362507
5438,6441,0.076862507
5438,6491,0.499606296
5438,6601,0.802381282
5438,6697,0.648656268
5438,6729,0.53803755
5438,6751,0.648656268
5438,6764,0.4565
5438,6959,0.65333131
5442,5466,0.951431254
5446,5565,0.687087521
5446,5774,0.533362507
5446,6088,0.956106296
5446,6480,0.951431254
5472,6161,0.840812536
5473,6430,0.576468803
5477,5945,0.038431254
5498,5553,0.802381282
5498,5607,0.913
5498,5621,0.571793761
5498,5630,0.648656268
5498,5697,0.422743789
5498,5728,0.115293761
5498,5730,0.307450028
5498,5770,0.989862507
5498,5900,0
5498,6099,0.192156268
5498,6286,0.384312536
5498,6330,0.494931254
5498,6352,0.989862507
5498,6373,0.956106296
5498,6380,0.610225014
5498,6441,0.499606296
5498,6491,0.076862507
5498,6601,0.533362507
5498,6697,0.687087521
5498,6729,0.115293761
5498,6751,0.687087521
5498,6764,0.879243789
5498,6779,0.913
5498,6959,0.230587521
5506,5595,0.571793761
5514,5654,0.533362507
5514,5751,0
5514,6032,0.917675043
5514,6088,0.951431254
5514,6259,0.494931254
5514,6480,0.956106296
5514,6582,0.99453755
5521,5609,0.89965258
5530,6612,0.687087521
5532,5979,0.610225014
5532,6222,0.384312536
5553,5630,0.53803755
5553,5728,0.917675043
5553,5730,0.494931254
5553,5900,0.802381282
5553,6099,0.99453755
5553,6491,0.725518775
5553,6729,0.687087521
5553,6959,0.571793761
5565,5654,0.763950028
5565,5774,0.153725014
5565,6088,0.269018775
5565,6259,0.648656268
5565,6480,0.725518775
5565,6483,0.956106296
5565,6754,0.956106296
5577,5638,0.951431254
5577,5697,0.725518775
5577,6099,0.956106296
5577,6286,0.763950028
5577,6330,0.730193818
5577,6441,0.648656268
5577,6481,0.345881282
5577,6601,0.614900057
5577,6751,0.461175043
5577,6830,0.4565
5607,5900,0.913
5607,6330,0.494931254
5607,6352,0.989862507
5607,6491,0.989862507
5607,6601,0.533362507
5607,6751,0.687087521
5607,6779,0.913
5613,6707,0.888501991
5621,5630,0.989862507
5621,5697,0.763950028
5621,5728,0.4565
5621,5730,0.879243789
5621,5900,0.571793761
5621,6099,0.533362507
5621,6286,0.725518775
5621,6441,0.840812536
5621,6491,0.648656268
5621,6601,0.951431254
5621,6729,0.687087521
5621,6959,0.802381282
5626,6243,0.956106296
5630,5697,0.687087521
5630,5728,0.533362507
5630,5730,0.956106296
5630,5900,0.648656268
5630,6099,0.4565
5630,6286,0.648656268
5630,6441,0.763950028
5630,6491,0.725518775
5630,6697,0.951431254
5630,6729,0.763950028
5630,6751,0.951431254
5630,6959,0.879243789
5632,6160,0.725518775
5632,6182,0.691762564
5638,5697,0.763950028
5638,6099,0.99453755
5638,6286,0.802381282
5638,6373,0.230587521
5638,6441,0.687087521
5638,6830,0.494931254
5648,6073,0.951431254
5654,5751,0.533362507
5654,5774,0.917675043
5654,5864,0.917675043
5654,6088,0.494931254
5654,6259,0.115293761
5654,6480,0.576468803
5654,6483,0.807056325
5654,6487,0.917675043
5654,6582,0.461175043
5654,6754,0.807056325
5654,6806,0.494931254
5654,6923,0.956106296
5668,6243,0.840812536
5674,6248,0.951431254
5697,5728,0.307450028
5697,5730,0.730193818
5697,5900,0.422743789
5697,6099,0.230587521
5697,6286,0.038431254
5697,6330,0.917675043
5697,6373,0.533362507
5697,6441,0.076862507
5697,6491,0.499606296
5697,6601,0.802381282
5697,6697,0.648656268
5697,6729,0.53803755
5697,6751,0.648656268
5697,6764,0.4565
5697,6959,0.65333131
5728,5730,0.422743789
5728,5900,0.115293761
5728,6099,0.076862507
5728,6286,0.269018775
5728,6330,0.610225014
5728,6373,0.840812536
5728,6380,0.725518775
5728,6441,0.384312536
5728,6491,0.192156268
5728,6601,0.494931254
5728,6697,0.571793761
5728,6729,0.230587521
5728,6751,0.571793761
5728,6764,0.763950028
5728,6959,0.345881282
5730,5900,0.307450028
5730,6099,0.499606296
5730,6286,0.691762564
5730,6330,0.725518775
5730,6380,0.610225014
5730,6441,0.807056325
5730,6491,0.230587521
5730,6601,0.840812536
5730,6697,0.99453755
5730,6729,0.192156268
5730,6751,0.99453755
5730,6959,0.076862507
5751,6032,0.917675043
5751,6088,0.951431254
5751,6259,0.494931254
5751,6480,0.956106296
5751,6582,0.99453755
5770,5900,0.989862507
5770,6162,0.691762564
5770,6352,0.913
5770,6380,0.533362507
5770,6491,0.913
5770,6697,0.763950028
5770,6729,0.951431254
5770,6764,0.956106296
5770,6779,0.989862507
5774,5864,0.913
5774,6088,0.422743789
5774,6259,0.802381282
5774,6480,0.571793761
5774,6483,0.802381282
5774,6487,0.913
5774,6754,0.802381282
5774,6923,0.951431254
5804,7008,0.725518775
5809,5899,0.989862507
5817,6088,0.989862507
5817,6806,0.913
5858,6087,0.696019605
5860,5899,0.687087521
5860,6886,0.494931254
5864,6259,0.802381282
5864,6480,0.571793761
5864,6483,0.802381282
5864,6487,0.913
5864,6754,0.802381282
5864,6923,0.951431254
5900,6099,0.192156268
5900,6286,0.384312536
5900,6330,0.494931254
5900,6352,0.989862507
5900,6373,0.956106296
5900,6380,0.610225014
5900,6441,0.499606296
5900,6491,0.076862507
5900,6601,0.533362507
5900,6697,0.687087521
5900,6729,0.115293761
5900,6751,0.687087521
5900,6764,0.879243789
5900,6779,0.913
5900,6959,0.230587521
5942,6599,0.461175043
5979,6222,0.687087521
6032,6582,0.989862507
6080,6541,0.65333131
6088,6259,0.533362507
6088,6480,0.99453755
6088,6582,0.956106296
6088,6806,0.989862507
6099,6286,0.192156268
6099,6330,0.687087521
6099,6373,0.763950028
6099,6380,0.802381282
6099,6441,0.307450028
6099,6491,0.269018775
6099,6601,0.571793761
6099,6697,0.494931254
6099,6729,0.307450028
6099,6751,0.494931254
6099,6764,0.687087521
6099,6959,0.422743789
6132,6225,0.94640428
6161,6889,0.610225014
6162,6697,0.840812536
6162,6764,0.648656268
6182,6612,0.687087521
6229,6487,0.687087521
6229,6806,0.725518775
6229,6914,0.917675043
6229,6923,0.725518775
6259,6480,0.461175043
6259,6483,0.691762564
6259,6487,0.802381282
6259,6582,0.576468803
6259,6754,0.691762564
6259,6806,0.610225014
6259,6923,0.840812536
6269,6844,0.331713149
6286,6330,0.879243789
6286,6373,0.571793761
6286,6380,0.99453755
6286,6441,0.115293761
6286,6491,0.461175043
6286,6601,0.763950028
6286,6697,0.610225014
6286,6729,0.499606296
6286,6751,0.610225014
6286,6764,0.494931254
6286,6959,0.614900057
6330,6352,0.494931254
6330,6441,0.99453755
6330,6491,0.494931254
6330,6601,0.115293761
6330,6729,0.533362507
6330,6751,0.269018775
6330,6779,0.494931254
6330,6959,0.648656268
6352,6380,0.533362507
6352,6491,0.913
6352,6601,0.610225014
6352,6697,0.763950028
6352,6729,0.951431254
6352,6751,0.763950028
6352,6764,0.956106296
6352,6779,0.076862507
6373,6441,0.4565
6373,6764,0.989862507
6373,6830,0.648656268
6380,6491,0.533362507
6380,6697,0.384312536
6380,6729,0.494931254
6380,6764,0.576468803
6380,6779,0.610225014
6380,6959,0.533362507
6430,6625,0.989862507
6430,7000,0.951431254
6441,6481,0.99453755
6441,6491,0.576468803
6441,6601,0.879243789
6441,6697,0.725518775
6441,6729,0.614900057
6441,6751,0.725518775
6441,6764,0.533362507
6441,6959,0.730193818
6471,6655,0.725518775
6480,6483,0.230587521
6480,6487,0.571793761
6480,6754,0.230587521
6480,6914,0.571793761
6480,6923,0.533362507
6481,6601,0.960781339
6481,6751,0.807056325
6481,6830,0.802381282
6483,6487,0.802381282
6483,6546,0.879243789
6483,6652,0.951431254
6483,6754,0
6483,6914,0.571793761
6483,6923,0.763950028
6487,6652,0.840812536
6487,6754,0.802381282
6487,6806,0.499606296
6487,6914,0.230587521
6487,6923,0.038431254
6491,6601,0.610225014
6491,6697,0.763950028
6491,6729,0.038431254
6491,6751,0.763950028
6491,6764,0.956106296
6491,6779,0.989862507
6491,6959,0.153725014
6528,6969,0.610225014
6546,6754,0.879243789
6568,6637,0.768625071
6582,6806,0.879243789
6601,6729,0.648656268
6601,6751,0.153725014
6601,6779,0.533362507
6601,6959,0.763950028
6604,7008,0.576468803
6615,7022,0.53803755
6625,7000,0.951431254
6637,7020,0.756657686
6652,6754,0.951431254
6652,6914,0.610225014
6652,6923,0.802381282
6697,6729,0.802381282
6697,6751,0.913
6697,6764,0.192156268
6697,6779,0.687087521
6697,6959,0.917675043
6729,6751,0.802381282
6729,6764,0.99453755
6729,6959,0.115293761
6751,6779,0.687087521
6751,6830,0.917675043
6751,6959,0.917675043
6754,6914,0.571793761
6754,6923,0.763950028
6764,6779,0.879243789
6806,6914,0.730193818
6806,6923,0.53803755
6914,6923,0.192156268
